"lat","lon","created","text","language","n_followers","n_tweets","user_location"
53.988494,-1.540528,"2014-07-04 17:12:10","and that will be the end of the we need","en",113,1351,"Leeds"
51.524466,-0.090182,"2014-07-06 08:52:01","Epic cycling Did a of TdF stage 2 today amp","en",1469,24016,"iPhone: 50.950539,-2.082539"
52.079843,-0.250406,"2014-07-19 18:20:19","but this As its my first Tour de France Im","en",1850,11067,"neverland"
52.486061,-2.156439,"2014-09-29 19:16:32","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",3677,84753,"Castlecroft, Wolverhampton"
52.886187,-2.173901,"2014-07-04 09:21:48","Hello today was was in York I am a amp","en",5298,3359,"SW London"
53.800987,-1.548052,"2014-07-03 16:47:31","here we are at Ripleycastle http","en",24215,13135,"West Yorkshire"
55.129249,-1.587721,"2014-07-06 15:55:27","Another great day tdf http","en",517,15821,"Northumberland"
53.629208,-2.097477,"2014-07-23 15:09:55","C Froome R Porte G Thomas B Eisel M Nieve","en",683,72159,"rochdale"
53.815146,-1.525321,"2014-07-04 12:39:08","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","en",672,5976,"Lives in Leeds"
53.961882,-1.081834,"2014-07-06 08:30:31","so much for up DCFC are 10 thats what TdF","en",310,5685,"York, UK"
0,0,"2014-07-07 14:23:40","and that will be the end of the we need","en",1708,2654,"Derbyshire"
54.010933,-1.479607,"2014-06-30 21:28:30","Epic cycling Did a of TdF stage 2 today amp","en",106,689,"Harrogate, UK"
52.611593,-0.240081,"2014-07-05 07:19:05","but this As its my first Tour de France Im","en",2875,9785,"season ticket holder "
53.815198,-1.579448,"2014-06-23 11:51:23","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",2702,4493,"Yorkshire, UK"
53.9563,-1.083256,"2014-07-07 11:39:04","Hello today was was in York I am a amp","en",881,9395,"Ryedale, United Kingdom"
53.954431,-2.089067,"2014-07-06 18:11:04","here we are at Ripleycastle http","en",32,446,""
56.473443,-2.919433,"2014-07-04 06:13:39","Another great day tdf http","fr",215,1576,"Scotland"
53.422079,-2.155995,"2014-07-06 07:23:16","C Froome R Porte G Thomas B Eisel M Nieve","en",926,18160,"Reddish & Blackpool"
51.187795,0.273342,"2014-06-24 21:04:44","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","en",253,3354,"Tonbridge"
54.885607,-2.943285,"2014-07-07 21:59:34","so much for up DCFC are 10 thats what TdF","en",216,3264,"Carlisle, UK"
51.482331,-2.57296,"2014-07-03 06:48:11","and that will be the end of the we need","en",79,1576,"Bristol"
52.401227,0.246733,"2014-07-05 11:04:57","Epic cycling Did a of TdF stage 2 today amp","en",36,2417,""
52.584759,-1.816756,"2014-07-05 15:40:51","but this As its my first Tour de France Im","fr",1906,53777,"Brum, England. "
51.748031,0.442839,"2014-07-07 14:03:00","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",126,1652,"Nottingham"
53.619041,-1.791894,"2014-07-05 17:48:23","Hello today was was in York I am a amp","en",167,687,"Yorkshire"
0,0,"2014-07-05 11:05:49","here we are at Ripleycastle http","en",105,2080,"England, Rustington "
54.459339,-0.92251,"2014-07-03 08:36:37","Another great day tdf http","en",181,3751,""
51.582844,0.003672,"2014-07-07 08:55:45","C Froome R Porte G Thomas B Eisel M Nieve","en",35,105,"I'm in East London UK "
51.673626,-1.931192,"2014-07-05 06:19:30","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","en",286,2423,"London"
54.010933,-1.479607,"2014-07-06 15:09:39","so much for up DCFC are 10 thats what TdF","en",183,39243,""
53.799648,-1.548891,"2014-07-05 08:59:46","and that will be the end of the we need","en",234,1683,"Leeds, UK"
0,0,"2014-07-03 12:39:32","Epic cycling Did a of TdF stage 2 today amp","en",2053,16686,"HARROGATE  / LONDON "
52.450854,-1.93184,"2014-07-10 13:27:16","but this As its my first Tour de France Im","en",128,2259,"Birmingham, UK"
53.695259,-1.700446,"2014-06-10 09:10:02","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",664,3947,"Mirfield, Yorkshire"
51.46748,-2.609762,"2014-07-07 17:59:33","Hello today was was in York I am a amp","en",1219,350,"Bristol"
53.586015,-1.628723,"2014-07-04 11:48:31","here we are at Ripleycastle http","en",234,3363,"Honley"
53.998762,-1.54688,"2014-07-05 18:37:09","Another great day tdf http","en",288,935,""
55.771707,-3.912657,"2014-07-06 21:58:13","C Froome R Porte G Thomas B Eisel M Nieve","en",236,10298,"Wishaw, Scotland"
52.143405,-0.434546,"2014-06-19 21:27:18","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","en",326,3410,"milton keynes, england"
53.272461,-2.549179,"2014-07-06 13:30:57","so much for up DCFC are 10 thats what TdF","en",591,8468,"Cheshire uk"
53.500813,-1.28008,"2014-07-05 09:14:48","and that will be the end of the we need","en",302,614,""
52.129811,-0.473416,"2014-07-10 15:18:41","Epic cycling Did a of TdF stage 2 today amp","en",498,8863,"Bedford"
50.81741,0.365817,"2014-07-12 15:30:01","but this As its my first Tour de France Im","en",377,3079,"Pevensey Bay"
0,0,"2014-07-03 07:35:45","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",62,229,"Harrogate, North Yorkshire, UK"
55.879871,-4.216905,"2014-09-03 17:15:03","Hello today was was in York I am a amp","und",1759,43623,"Glasgow."
50.864151,-1.179455,"2014-07-06 09:13:05","here we are at Ripleycastle http","en",78,1428,"Hampshire England"
51.50452,-0.133593,"2014-07-07 14:38:16","Another great day tdf http","en",841,22094,"COVENT GARDEN/DANCE HEAVEN !!!"
53.590892,-2.294896,"2014-07-04 05:17:19","C Froome R Porte G Thomas B Eisel M Nieve","en",185,2455,"Manchester - Fuerteventura "
51.698771,0.109952,"2014-07-07 18:13:09","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","en",644,1769,"Epping, Essex"
51.627293,-4.924762,"2014-07-07 22:14:26","so much for up DCFC are 10 thats what TdF","en",771,1434,"Pembrokeshire"
51.648704,-3.989258,"2014-07-17 21:39:18","and that will be the end of the we need","en",72,696,"swansea"
53.83597,-1.461778,"2014-07-03 16:31:50","Epic cycling Did a of TdF stage 2 today amp","en",723,5698,"England"
53.881932,-1.609667,"2014-07-05 12:21:14","but this As its my first Tour de France Im","und",180,244,"Huddersfield"
51.894711,0.200155,"2014-07-07 15:45:18","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",1825,8154,"Saffron Walden"
53.671795,-1.527236,"2014-07-06 16:37:23","Hello today was was in York I am a amp","en",62,612,"Edinburgh"
51.538925,-0.142953,"2014-07-16 12:05:35","here we are at Ripleycastle http","en",238,314,"London"
0,0,"2014-06-30 14:47:01","Another great day tdf http","en",680,1010,"Leeds , West Yorkshire"
51.240902,-2.300349,"2014-07-04 20:52:02","C Froome R Porte G Thomas B Eisel M Nieve","en",350,836,"Bath"
53.779984,-1.560115,"2014-07-06 13:28:29","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","en",209,1021,"leeds united kingdom"
50.698977,-3.29878,"2014-07-05 07:48:18","so much for up DCFC are 10 thats what TdF","en",144,744,"Oxford"
53.596062,-1.161158,"2014-07-04 20:19:58","and that will be the end of the we need","en",195,1445,"Thorne Doncaster"
0,0,"2014-06-30 11:48:40","Epic cycling Did a of TdF stage 2 today amp","en",12394,4281,"Delph, Oldham, England"
0,0,"2014-07-06 11:11:06","but this As its my first Tour de France Im","en",61,2170,"Guernsey"
51.441427,-0.527244,"2014-07-07 12:11:13","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",3,73,"Windsor"
52.471232,-1.870951,"2014-07-11 12:38:53","Hello today was was in York I am a amp","en",58,277,"Birmingham"
51.496317,-3.161451,"2014-07-05 23:50:18","here we are at Ripleycastle http","en",351,1451,"Cardiff, Wales"
53.781605,-1.816067,"2014-07-07 16:48:18","Another great day tdf http","en",425,6127,"Clayton"
53.845678,-0.426622,"2014-06-19 18:41:29","C Froome R Porte G Thomas B Eisel M Nieve","en",225,632,"Beverley"
53.770332,-2.188026,"2014-06-25 12:35:51","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","en",77,141,"Cliviger,Burnley"
53.498987,-1.466663,"2014-07-11 11:41:06","so much for up DCFC are 10 thats what TdF","en",1119,9233,"Barnsley"
53.682716,-1.742984,"2014-07-19 19:19:28","and that will be the end of the we need","en",76,217,""
53.379304,-3.107391,"2014-07-07 09:40:06","Epic cycling Did a of TdF stage 2 today amp","fr",443,9344,"England"
51.527287,-0.910997,"2014-07-07 12:03:10","but this As its my first Tour de France Im","en",6881,24633,"Henley on Thames"
51.245842,-0.579293,"2014-07-07 11:46:28","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",104,5165,"Guildford, UK"
52.344139,-0.540712,"2014-07-06 14:26:16","Hello today was was in York I am a amp","en",283,2812,"My Rockin' World"
52.439042,-1.780386,"2014-07-19 15:11:11","here we are at Ripleycastle http","en",397,4907,"Solihull, UK"
51.533223,-0.025987,"2014-06-29 12:50:13","Another great day tdf http","en",139,1259,""
54.538334,-1.312866,"2014-07-18 19:41:38","C Froome R Porte G Thomas B Eisel M Nieve","en",312,3437,"Teesside"
55.89638,-4.300045,"2014-07-06 10:20:52","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","und",3,9,""
51.410433,-0.844658,"2014-07-06 15:24:37","so much for up DCFC are 10 thats what TdF","en",408,3284,"Stafford but now Wokingham "
52.232468,0.135779,"2014-07-06 09:58:22","and that will be the end of the we need","en",735,6223,""
52.639625,1.308337,"2014-09-04 11:51:29","Epic cycling Did a of TdF stage 2 today amp","en",263,987,"Norwich/Norfolkshire"
53.848373,-1.951629,"2014-07-06 09:16:23","but this As its my first Tour de France Im","en",2662,25959,"Cardiff"
51.585182,0.070805,"2014-06-21 14:41:40","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","fr",6111,2333,"London"
51.724912,0.46032,"2014-07-07 19:58:32","Hello today was was in York I am a amp","en",48,491,""
0,0,"2014-07-07 14:54:46","here we are at Ripleycastle http","en",821,22354,"London, United Kingdom"
51.493362,-0.238091,"2014-07-05 15:45:14","Another great day tdf http","en",163,4918,"Walton on Thames"
53.459517,-2.220573,"2014-06-06 10:52:50","C Froome R Porte G Thomas B Eisel M Nieve","en",642,9617,"Manchester "
53.957452,-2.019991,"2014-07-05 17:27:54","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","cy",39,265,"Skipton"
0,0,"2014-07-05 07:47:50","so much for up DCFC are 10 thats what TdF","en",93,213,""
51.505186,-0.039805,"2014-07-10 20:45:34","and that will be the end of the we need","und",593,6655,"London"
55.002579,-1.683138,"2014-07-06 10:11:58","Epic cycling Did a of TdF stage 2 today amp","en",252,7796,"Trasheville"
53.900011,-1.727081,"2014-07-05 12:24:36","but this As its my first Tour de France Im","en",156,1072,""
51.474084,-0.074526,"2014-06-10 07:27:54","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","fr",214,11734,"France/Paris"
53.820116,-1.506898,"2014-07-06 13:18:09","Hello today was was in York I am a amp","en",233,8712,""
54.22427,-1.656869,"2014-07-03 02:01:08","here we are at Ripleycastle http","en",203,1587,"Masham, Ripon, North Yorkshire"
53.802652,-1.545088,"2014-06-26 07:55:46","Another great day tdf http","en",154,2213,"Leeds"
53.581629,-2.450217,"2014-07-06 11:39:21","C Froome R Porte G Thomas B Eisel M Nieve","en",180,3148,"The wilds of the North"
52.202363,0.128048,"2014-07-07 09:31:15","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","en",658,5770,"The East on a foldybike/Rourke"
53.977845,-1.185453,"2014-07-06 10:15:40","so much for up DCFC are 10 thats what TdF","en",190,2694,"Yorkshire"
52.224874,-1.001079,"2014-07-04 05:40:02","and that will be the end of the we need","en",165,2112,"Birmingham/Northampton"
53.823434,-1.545394,"2014-07-05 09:07:37","Epic cycling Did a of TdF stage 2 today amp","en",215,6043,"leeds"
53.954015,-1.141024,"2014-06-23 15:00:14","but this As its my first Tour de France Im","en",6004,111409,""
51.543808,-0.008987,"2014-07-07 14:19:39","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",223,1125,"Limerick "
51.126659,-2.983875,"2014-07-18 12:04:21","Hello today was was in York I am a amp","en",663,17645,"Shithole , Somerset "
0,0,"2014-06-20 06:04:56","here we are at Ripleycastle http","en",491,3771,"Derby "
53.327829,-2.210134,"2014-07-05 19:18:26","Another great day tdf http","en",148,2093,""
52.928413,-1.221776,"2014-07-05 13:30:02","C Froome R Porte G Thomas B Eisel M Nieve","en",220,15293,"Nottingham"
53.803384,-1.547739,"2014-07-05 16:54:45","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","fr",33,167,""
54.006151,-1.302248,"2014-07-06 11:01:30","so much for up DCFC are 10 thats what TdF","en",956,24262,"Elloughton, East Yorkshire"
57.676367,-2.964704,"2014-07-04 13:14:59","and that will be the end of the we need","en",55,4737," Forres, Moray IV36 2TA"
53.910937,-1.745177,"2014-07-05 11:19:22","Epic cycling Did a of TdF stage 2 today amp","en",88,250,"Usually in Marsden"
53.707917,-1.344227,"2014-07-07 07:03:16","but this As its my first Tour de France Im","en",291,7396,"Castleford,Yorkshire,England "
51.481568,0.303319,"2014-07-07 18:25:48","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",93,1916,"London"
51.578659,-0.00934,"2014-07-07 15:33:07","Hello today was was in York I am a amp","en",229,801,"London E17"
52.617768,-2.050576,"2014-07-06 06:03:30","here we are at Ripleycastle http","en",28,237,""
57.163217,-2.130542,"2014-07-05 09:40:52","Another great day tdf http","en",303,2105,"Aberdeen, 'Burgh, South Uist"
54.090892,-0.207484,"2014-07-06 11:30:33","C Froome R Porte G Thomas B Eisel M Nieve","fr",249,1730,"A TOTO fan for over 35 years"
53.996169,-1.511707,"2014-07-02 07:17:13","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","en",282,2337,"Harrogate, UK"
53.591726,-2.333427,"2014-07-07 13:40:54","so much for up DCFC are 10 thats what TdF","en",186,2466,"Manchester - Fuerteventura "
52.157347,0.128161,"2014-07-07 12:39:32","and that will be the end of the we need","fr",61,202,""
51.62331,-0.085885,"2014-06-30 18:49:54","Epic cycling Did a of TdF stage 2 today amp","en",118,2892,"London, England"
0,0,"2014-07-07 15:08:38","but this As its my first Tour de France Im","sk",16,128,""
54.93401,-1.612926,"2014-07-24 09:54:10","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",847,14276,""
50.625822,-2.453567,"2014-09-28 20:14:01","Hello today was was in York I am a amp","und",51,83,""
52.226335,0.115422,"2014-07-04 23:13:59","here we are at Ripleycastle http","en",572,8414,"Cambridge, UK"
53.837011,-1.60354,"2014-07-01 17:31:55","Another great day tdf http","en",2732,4533,"Yorkshire, UK"
53.82188,-2.671331,"2014-07-01 16:57:04","C Froome R Porte G Thomas B Eisel M Nieve","en",1450,1279,"North West England"
55.040418,-1.45707,"2014-07-11 12:54:26","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","en",1254,3855,"whitley bay"
0,0,"2014-08-10 21:21:38","so much for up DCFC are 10 thats what TdF","en",1171,9823,"England , Kent "
0,0,"2014-06-28 06:53:10","and that will be the end of the we need","en",1156,13930,"Cambridge, England"
53.797384,-1.556716,"2014-07-03 12:26:50","Epic cycling Did a of TdF stage 2 today amp","en",1668,12190,"Leeds"
51.460718,-0.130626,"2014-07-05 11:58:43","but this As its my first Tour de France Im","en",684,31323,"Melburnian Londoner"
53.431011,-1.588465,"2014-07-08 06:19:20","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",250,6035,"Torquay, United Kingdom"
55.024972,-1.442844,"2014-07-06 10:05:37","Hello today was was in York I am a amp","en",1328,4403,"Newcastle upon Tyne, UK"
52.557011,1.232785,"2014-07-05 18:43:14","here we are at Ripleycastle http","en",172,71,"Norwich"
53.700821,-2.476623,"2014-07-19 14:12:07","Another great day tdf http","en",516,733,"UK"
52.889459,-2.204452,"2014-07-16 07:02:59","C Froome R Porte G Thomas B Eisel M Nieve","en",51,1113,"England"
53.797385,-1.542222,"2014-07-05 11:05:06","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","en",3446,11751,"Todmorden Halifax Leeds Market"
0,0,"2014-07-06 10:55:20","so much for up DCFC are 10 thats what TdF","en",354,13529,"West Hampstead"
53.433001,-2.278867,"2014-07-05 15:48:24","and that will be the end of the we need","en",226,2117,""
55.955306,-3.190081,"2014-06-06 12:08:02","Epic cycling Did a of TdF stage 2 today amp","en",272,1410,"London"
51.508243,-0.10952,"2014-07-13 17:22:28","but this As its my first Tour de France Im","en",298,4118,"Trieste"
51.745132,-3.619438,"2014-06-11 16:22:46","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",347,16119,"Merthyr Tydfil, South Wales "
53.699186,-1.613352,"2014-07-07 12:56:31","Hello today was was in York I am a amp","en",452,3033,"Pontefract, Yorkshire"
51.637347,0.028373,"2014-07-07 15:22:54","here we are at Ripleycastle http","en",89,254,"London"
51.473054,-0.48946,"2014-07-04 06:43:50","Another great day tdf http","en",513,7692,"Kingston upon thames"
51.532544,-0.099247,"2014-07-03 09:28:47","C Froome R Porte G Thomas B Eisel M Nieve","en",1749,14861,"London"
54.069445,-1.504874,"2014-06-30 17:44:54","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","en",260,3629,"Between Harrogate and Ripon"
53.277057,-3.902473,"2014-07-07 19:13:21","so much for up DCFC are 10 thats what TdF","en",171,1006,"Dwygyfylchi"
51.517993,-3.224913,"2014-07-17 15:07:43","and that will be the end of the we need","en",451,24654,"Cardiff"
54.890965,-2.969608,"2014-07-05 19:50:09","Epic cycling Did a of TdF stage 2 today amp","en",778,782," Carlisle, Cumbria"
51.224834,-2.841614,"2014-07-20 16:47:37","but this As its my first Tour de France Im","en",41,32,""
0,0,"2014-07-05 07:12:38","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",655,3298,"Co Durham, UK"
53.092668,-2.230243,"2014-07-05 15:40:42","Hello today was was in York I am a amp","en",498,40890,""
52.221953,0.149283,"2014-07-07 09:59:15","here we are at Ripleycastle http","en",114,5012,"Cambridge UK"
53.793221,-1.539825,"2014-07-05 08:11:33","Another great day tdf http","en",337,4238,""
53.664069,-1.828945,"2014-06-29 20:17:50","C Froome R Porte G Thomas B Eisel M Nieve","en",35,928,"huddersfield"
52.094586,0.072104,"2014-06-23 18:15:34","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","en",638,1202,""
53.958208,-1.08105,"2014-07-06 10:27:52","so much for up DCFC are 10 thats what TdF","en",19,95,""
53.795894,-1.544723,"2014-07-05 11:13:12","and that will be the end of the we need","en",548,5410,"Kent/Leeds"
53.778638,-1.625263,"2014-07-05 14:38:34","Epic cycling Did a of TdF stage 2 today amp","en",107,4408,""
51.316955,-2.41712,"2014-07-01 06:05:41","but this As its my first Tour de France Im","fr",1333,34242,"Bath Somerset UK"
53.600006,-2.453479,"2014-07-06 08:50:27","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",121,1036,"Bolton, England"
51.425712,-0.336053,"2014-06-06 08:27:24","Hello today was was in York I am a amp","en",548,3726,""
54.822423,-3.920186,"2014-07-07 11:00:52","here we are at Ripleycastle http","en",209,3987,"Auchencairn, Scotland"
52.601437,-1.844671,"2014-07-06 15:41:26","Another great day tdf http","en",359,8319,"Birmingham,UK"
52.48828,-1.276767,"2014-07-07 14:55:58","C Froome R Porte G Thomas B Eisel M Nieve","fr",17,118,"Nr Lutterworth "
52.20595,0.118975,"2014-07-07 12:28:31","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","en",251,4843,"Right side of the bed."
52.193155,0.136593,"2014-07-03 11:36:54","so much for up DCFC are 10 thats what TdF","en",550,14757,"iPhone: 52.204567,0.118805"
53.593345,-2.30363,"2014-07-12 12:23:25","and that will be the end of the we need","en",1508,9635,"Bury, Greater Manchester"
50.579528,-3.477644,"2014-07-07 11:18:18","Epic cycling Did a of TdF stage 2 today amp","en",80,4034,"devon"
53.989718,-1.537078,"2014-07-06 19:45:16","but this As its my first Tour de France Im","en",381,214,"London & Yorkshire"
53.798345,-1.038057,"2014-07-03 04:48:03","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",1743,18232,"Stressed-Out-Student-Ville"
51.59859,-2.931006,"2014-07-04 18:31:35","Hello today was was in York I am a amp","en",555,3388,"Newport wales"
50.53321,-3.606159,"2014-07-21 18:51:26","here we are at Ripleycastle http","en",551,1174,"#Newton Abbot, Devon. TQ12 2QA"
54.975327,-1.544728,"2014-07-03 22:52:47","Another great day tdf http","en",1667,13424,"Walker-upon-Tyne"
53.423231,-1.499086,"2014-07-06 16:26:43","C Froome R Porte G Thomas B Eisel M Nieve","en",3148,26374,"That there London"
53.722658,-0.881387,"2014-07-04 13:49:49","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","en",24,242,""
52.316131,-0.149267,"2014-07-06 18:49:05","so much for up DCFC are 10 thats what TdF","fr",112,1267,"Billericay"
52.066118,1.138595,"2014-07-22 21:20:35","and that will be the end of the we need","en",188,3127,""
54.189578,-6.346192,"2014-09-29 00:02:02","Epic cycling Did a of TdF stage 2 today amp","en",117,131,"Newry N.Ireland"
52.225625,0.089491,"2014-07-07 07:43:39","but this As its my first Tour de France Im","en",218,1183,"Chepstow, Wales"
51.489884,-0.100537,"2014-07-02 11:08:54","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","it",8155,4422,"Londra"
50.784309,0.118642,"2014-07-07 20:47:02","Hello today was was in York I am a amp","en",11,707,"Seaford uk"
54.829209,-3.149381,"2014-07-05 14:21:02","here we are at Ripleycastle http","en",391,12774,"wigton,cumbria"
0,0,"2014-07-06 08:15:08","Another great day tdf http","en",248,1468,"Glossop"
53.794296,-1.547495,"2014-07-06 13:31:37","C Froome R Porte G Thomas B Eisel M Nieve","en",952,11420,"Torbay, Devon and Armagh,  NI"
52.24043,-0.888012,"2014-07-12 22:39:00","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","en",550,6272,"Corby, UK"
51.708093,-0.032061,"2014-07-05 10:54:06","so much for up DCFC are 10 thats what TdF","en",797,4942,"Hertfordshire"
53.974082,-1.535771,"2014-07-05 10:13:21","and that will be the end of the we need","en",110,1573,"Harrogate/Sheffield"
53.909196,-1.759057,"2014-07-03 19:17:42","Epic cycling Did a of TdF stage 2 today amp","en",136,3063,"Ilkley"
53.550082,-0.47661,"2014-07-03 18:53:49","but this As its my first Tour de France Im","en",571,6719,""
53.633981,-1.628777,"2014-07-04 05:39:36","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",183,996,""
53.838525,-1.790577,"2014-07-05 08:03:49","Hello today was was in York I am a amp","en",45,160,"Bradford, UK"
53.820642,-1.544132,"2014-07-05 12:35:15","here we are at Ripleycastle http","en",369,3544,"Depends......"
53.45427,-1.979608,"2014-07-06 09:06:51","Another great day tdf http","en",1187,7400,"Glossop"
51.595532,-1.827769,"2014-07-06 10:15:20","C Froome R Porte G Thomas B Eisel M Nieve","en",131,2865,"Cricklade"
51.519945,-3.327156,"2014-07-07 17:46:58","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","en",211,4343,"The 'diff "
0,0,"2014-07-07 15:20:12","so much for up DCFC are 10 thats what TdF","fr",360,6848,"Birmingham, UK."
53.799902,-1.546567,"2014-07-05 09:46:02","and that will be the end of the we need","en",1595,38160,"West Yorkshire"
54.445004,-1.697917,"2014-07-05 18:03:04","Epic cycling Did a of TdF stage 2 today amp","en",473,43336,"Yorkshire"
53.768683,-2.655652,"2014-07-06 21:07:57","but this As its my first Tour de France Im","en",338,1937,"Preston, Lancashire"
0,0,"2014-07-03 18:42:51","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",435,16403,"Leicester Forest East, UK"
53.812021,-1.5378,"2014-07-05 08:35:57","Hello today was was in York I am a amp","ht",685,992,"Soisy sur Seine"
54.207316,-0.288736,"2014-07-06 13:05:52","here we are at Ripleycastle http","en",195,3904,"Filey, North Yorkshire"
53.846488,-1.914101,"2014-06-17 07:24:38","Another great day tdf http","en",231,208,"Leeds"
51.49751,-0.08097,"2014-07-06 13:18:26","C Froome R Porte G Thomas B Eisel M Nieve","en",203,1346,"London, UK"
50.525317,1.581877,"2014-07-08 11:25:58","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","fr",758,1176,""
53.962371,-1.084166,"2014-07-06 10:38:03","so much for up DCFC are 10 thats what TdF","en",355,895,"York, UK"
51.081513,-1.850632,"2014-07-05 14:57:22","and that will be the end of the we need","en",270,278,"Wiltshire/Hampshire, UK."
50.400777,-4.175301,"2014-07-05 20:52:09","Epic cycling Did a of TdF stage 2 today amp","en",496,14124,"Plymouth"
53.797197,-1.563452,"2014-06-28 16:34:07","but this As its my first Tour de France Im","en",325,12645,"Leeds, UK"
53.396711,-1.50363,"2014-07-05 07:15:14","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",989,2032,"Sheffield"
54.010833,-1.473146,"2014-07-06 11:17:52","Hello today was was in York I am a amp","en",48,520,"north yorkshire"
53.747458,-1.505409,"2014-07-06 21:25:09","here we are at Ripleycastle http","en",965,64880,""
51.754707,-0.54245,"2014-06-30 18:38:19","Another great day tdf http","en",478,7038,"Stewkley, Bucks"
51.771402,-0.337505,"2014-07-16 12:40:15","C Froome R Porte G Thomas B Eisel M Nieve","en",291,6375,"St Albans"
53.923933,-1.068907,"2014-07-06 10:33:10","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","en",98,182,"Gateshead"
54.162996,-2.144969,"2014-07-06 09:24:19","so much for up DCFC are 10 thats what TdF","en",682,8055,"Yorkshire Dales, UK"
53.363466,-1.550613,"2014-06-08 15:29:20","and that will be the end of the we need","en",123,619,""
51.457513,0.193223,"2014-06-24 19:04:50","Epic cycling Did a of TdF stage 2 today amp","en",20,138,""
51.733469,0.480162,"2014-07-07 07:18:10","but this As its my first Tour de France Im","en",901,1377,"Chelmsford, Essex"
53.799252,-1.539984,"2014-07-05 10:25:31","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",112,1857,"Leeds, United Kingdom"
51.227462,-0.334693,"2014-07-05 07:22:16","Hello today was was in York I am a amp","en",207,7523,""
53.682471,-1.851562,"2014-07-06 14:13:46","here we are at Ripleycastle http","en",33,777,"Blackburn"
53.4152,-1.424075,"2014-07-06 20:24:21","Another great day tdf http","fr",124,614,"On the Move"
56.650555,-2.867657,"2014-06-26 20:09:49","C Froome R Porte G Thomas B Eisel M Nieve","en",76,359,"Scotland"
53.478846,-1.235753,"2014-07-03 19:31:04","Tdf13 to Chamrousse Cmon Movistar dont make it a Tour","en",531,3236,"Yorkshire"
51.922931,-0.433315,"2014-07-05 17:19:46","so much for up DCFC are 10 thats what TdF","en",955,5698,"Town called Malice"
52.844668,-1.346626,"2014-07-06 11:23:08","and that will be the end of the we need","en",56,1046,"Derby- (origin Huddersfield)"
50.434076,1.71437,"2014-07-17 12:02:41","Epic cycling Did a of TdF stage 2 today amp","fr",90,2524,""
53.940133,-1.092422,"2014-07-06 09:59:17","but this As its my first Tour de France Im","fr",754,1151,""
51.518468,-0.094576,"2014-07-07 18:56:07","Great view from 2 YB office TDF2014 TDFyorkshire leeds http","en",2366,14554,"London UK"
52.211469,0.112428,"2014-07-13 15:45:43","Hello today was was in York I am a amp","en",571,35820,"Location: Licky End"
53.956986,-1.432477,"2014-07-05 06:58:39","here we are at Ripleycastle http","en",144,7880,"this spot .      hehehehe x "
50.994628,-1.741068,"2014-07-07 21:08:46","Another great day tdf http","en",95,1373,"Salisbury, England"
51.569642,-0.765058,"2014-07-24 18:03:29","C Froome R Porte G Thomas B Eisel M Nieve","en",4315,44405,"Marlow, Bucks, UK"
